,Unnamed: 0,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
22212,36231,37777,1999.0,chevrolet corvette,good,8.0,gas,32403.0,automatic,other,red,0.0,2019-01-30,79
22213,36232,23400,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,66048.0,other,pickup,silver,1.0,2018-07-14,33
22214,36233,6999,2013.0,nissan sentra,excellent,4.0,gas,80000.0,automatic,sedan,red,0.0,2018-11-09,27
22215,36234,24995,2014.0,toyota 4runner,good,6.0,gas,126703.0,automatic,SUV,black,1.0,2019-04-19,91
22216,36236,6990,2009.0,chevrolet trailblazer,excellent,6.0,gas,106583.0,automatic,SUV,other,1.0,2018-07-31,27
22217,36239,8200,2009.0,toyota tundra,good,8.0,gas,164750.0,automatic,truck,white,0.0,2018-11-15,82
22218,36240,5300,2010.0,chevrolet malibu,excellent,4.0,gas,105000.0,automatic,sedan,other,0.0,2018-07-19,27
22219,36241,16900,2013.0,chevrolet silverado,excellent,8.0,gas,120000.0,automatic,truck,white,1.0,2018-06-04,71
22220,36242,3500,2009.0,hyundai sonata,excellent,4.0,gas,128000.0,automatic,sedan,blue,0.0,2018-07-01,66
22221,36245,5000,2001.0,ford expedition,good,8.0,gas,137000.0,automatic,SUV,other,1.0,2019-03-03,19
22222,36248,5950,2014.0,nissan altima,like new,4.0,gas,129000.0,automatic,sedan,other,0.0,2018-09-11,22
22223,36249,6300,2002.0,toyota highlander,excellent,6.0,gas,142000.0,automatic,SUV,silver,0.0,2019-02-07,54
22224,36251,17342,2017.0,subaru forester,excellent,4.0,gas,40604.0,automatic,wagon,blue,1.0,2018-12-06,95
22225,36252,14988,2017.0,subaru forester,excellent,4.0,gas,40960.0,automatic,wagon,silver,1.0,2018-11-13,71
22226,36253,12995,2001.0,gmc sierra 2500hd,good,8.0,gas,123206.0,automatic,truck,blue,1.0,2018-11-26,37
22227,36254,29995,2017.0,ford f250 super duty,like new,8.0,gas,42631.0,automatic,truck,white,1.0,2019-01-17,24
22228,36255,15000,1997.0,ford f350,excellent,8.0,diesel,212000.0,manual,pickup,other,1.0,2018-08-09,19
22229,36259,13950,2008.0,gmc sierra 1500,excellent,8.0,gas,187265.0,automatic,truck,other,1.0,2018-08-16,45
22230,36260,25000,2016.0,toyota tacoma,excellent,6.0,gas,36055.0,automatic,pickup,blue,1.0,2018-06-02,50
22231,36261,14995,2017.0,ford escape,good,4.0,gas,48566.0,automatic,SUV,black,0.0,2018-09-24,22
22232,36262,3700,2004.0,toyota sienna,good,6.0,gas,216570.0,automatic,mini-van,brown,1.0,2018-05-05,43
22233,36263,6300,2008.0,subaru forester,excellent,4.0,gas,103000.0,automatic,wagon,red,1.0,2019-01-25,42
22234,36264,16990,2009.0,cadillac escalade,excellent,8.0,gas,107145.0,automatic,SUV,silver,1.0,2018-05-21,39
22235,36266,5900,2012.0,nissan sentra,excellent,4.0,gas,74840.0,automatic,sedan,black,0.0,2019-03-30,40
22236,36267,11900,2009.0,chevrolet silverado 1500,excellent,8.0,gas,128000.0,automatic,pickup,white,1.0,2018-05-09,11
22237,36268,11500,2011.0,gmc yukon,excellent,8.0,gas,185000.0,automatic,SUV,white,1.0,2018-11-10,98
22238,36269,21000,2016.0,ford explorer,excellent,4.0,gas,50683.0,automatic,SUV,white,1.0,2018-11-25,38
22239,36270,16415,2011.0,ram 1500,excellent,8.0,gas,89646.0,automatic,truck,other,1.0,2019-01-02,8
22240,36271,9900,2016.0,nissan sentra,excellent,4.0,gas,57904.0,automatic,sedan,grey,0.0,2019-03-25,23
22241,36272,26900,2016.0,ford expedition,excellent,6.0,gas,78353.0,automatic,SUV,white,1.0,2019-01-23,53
22242,36275,26500,2013.0,jeep wrangler,excellent,6.0,gas,73296.0,other,SUV,black,1.0,2018-07-01,8
22243,36277,16795,2013.0,ford f-150,excellent,6.0,gas,94456.0,automatic,pickup,silver,1.0,2018-12-30,9
22244,36278,21890,2013.0,ford f-150,good,6.0,gas,91537.0,automatic,pickup,black,1.0,2018-06-22,37
22245,36280,19500,2015.0,nissan murano,excellent,6.0,gas,63837.0,automatic,SUV,white,1.0,2018-06-18,28
22246,36281,29995,2017.0,ram 2500,excellent,8.0,gas,42235.0,automatic,pickup,white,1.0,2019-04-04,21
22247,36283,26997,2015.0,gmc sierra 1500,like new,8.0,gas,79959.0,automatic,pickup,silver,1.0,2018-10-24,58
22248,36284,14200,2016.0,honda civic lx,like new,4.0,gas,38200.0,automatic,sedan,silver,0.0,2018-09-09,43
22249,36285,5995,2000.0,honda cr-v,excellent,4.0,gas,121500.0,automatic,SUV,black,1.0,2019-02-01,96
22250,36289,13997,2011.0,honda cr-v,like new,4.0,gas,49479.0,automatic,SUV,silver,1.0,2019-02-22,7
22251,36290,6900,2007.0,ford f-150,excellent,8.0,gas,194850.0,automatic,pickup,white,1.0,2019-02-10,28
22252,36293,13200,2015.0,subaru forester,excellent,4.0,gas,39000.0,automatic,SUV,other,1.0,2018-09-12,24
22253,36296,9495,2014.0,subaru outback,excellent,4.0,gas,143120.0,automatic,wagon,grey,1.0,2019-03-08,18
22254,36298,6995,2008.0,ford edge,good,6.0,gas,212111.0,automatic,SUV,other,1.0,2018-08-14,49
22255,36299,12995,2006.0,ram 2500,good,8.0,gas,123856.0,automatic,truck,silver,1.0,2019-01-25,52
22256,36301,7495,2010.0,ford escape,good,4.0,gas,84933.0,automatic,SUV,custom,0.0,2018-10-05,46
22257,36302,7995,2005.0,ford f-150,good,8.0,gas,173669.0,automatic,truck,blue,1.0,2018-06-18,38
22258,36303,7995,2007.0,ford f-150,good,8.0,gas,181401.0,automatic,truck,other,1.0,2019-04-15,97
22259,36304,8995,2013.0,chevrolet suburban,good,8.0,gas,280167.0,automatic,SUV,white,1.0,2018-10-07,27
22260,36309,6995,2007.0,ford f-150,good,8.0,gas,202849.0,automatic,truck,white,1.0,2019-02-11,17
22261,36310,4995,2006.0,ram 2500,good,8.0,gas,265444.0,automatic,truck,white,0.0,2019-04-19,44
22262,36311,8995,2010.0,chevrolet equinox,good,4.0,gas,108124.0,automatic,SUV,other,1.0,2018-05-18,24
22263,36313,6995,2008.0,ford edge,good,6.0,gas,185455.0,automatic,SUV,blue,1.0,2018-10-21,54
22264,36316,25900,2017.0,ford f-150,excellent,8.0,gas,92030.0,automatic,truck,black,1.0,2019-03-08,38
22265,36317,3500,2001.0,chevrolet camaro,fair,6.0,gas,137230.0,automatic,convertible,blue,0.0,2018-09-21,34
22266,36325,2800,2002.0,toyota camry le,excellent,4.0,gas,180000.0,automatic,sedan,silver,0.0,2018-11-05,82
22267,36328,14500,2016.0,toyota camry,good,4.0,gas,50700.0,automatic,sedan,other,0.0,2019-01-14,15
22268,36329,5500,2005.0,ford ranger,excellent,6.0,gas,159250.0,automatic,pickup,other,1.0,2018-09-14,39
22269,36333,5995,2002.0,chevrolet suburban,good,8.0,gas,193388.0,automatic,SUV,black,1.0,2019-03-25,12
22270,36335,2999,2005.0,toyota prius,excellent,4.0,hybrid,243996.0,automatic,hatchback,blue,0.0,2018-11-18,33
22271,36336,19995,2011.0,jeep wrangler,excellent,6.0,gas,82070.0,manual,SUV,green,1.0,2018-10-15,46
22272,36341,9450,2015.0,volkswagen jetta,excellent,4.0,gas,38713.0,automatic,sedan,other,0.0,2019-03-29,14
22273,36342,5000,2003.0,honda pilot,good,6.0,gas,161711.0,automatic,SUV,black,0.0,2018-10-14,38
22274,36344,12500,2015.0,chevrolet equinox,excellent,4.0,gas,71000.0,automatic,SUV,other,0.0,2019-04-17,33
22275,36345,3100,2011.0,nissan sentra,good,4.0,gas,135889.0,automatic,sedan,black,0.0,2018-12-17,46
22276,36346,10500,2006.0,dodge grand caravan,excellent,6.0,gas,53798.0,automatic,mini-van,other,0.0,2018-09-28,35
22277,36347,3450,2007.0,honda accord,good,4.0,gas,180123.0,automatic,coupe,black,0.0,2018-11-16,39
22278,36355,13000,2017.0,nissan sentra,like new,4.0,gas,37020.0,automatic,sedan,other,0.0,2019-02-15,71
22279,36357,13900,2017.0,ford fusion,excellent,4.0,gas,31000.0,automatic,sedan,grey,0.0,2019-01-15,46
22280,36363,6500,2012.0,nissan maxima,good,6.0,gas,94000.0,automatic,sedan,black,0.0,2019-01-07,60
22281,36364,10990,2010.0,chevrolet suburban,good,8.0,gas,180025.0,automatic,SUV,black,1.0,2019-01-13,64
22282,36365,9850,2008.0,chevrolet silverado 1500,good,8.0,gas,182225.0,automatic,truck,blue,1.0,2018-05-13,80
22283,36366,10990,2006.0,chevrolet silverado 1500,good,8.0,gas,93726.0,automatic,truck,white,1.0,2018-07-22,71
22284,36367,3850,2006.0,kia sorento,good,6.0,gas,158000.0,automatic,SUV,black,0.0,2018-10-17,50
22285,36368,11995,2011.0,ram 1500,excellent,8.0,gas,167150.0,automatic,pickup,blue,1.0,2018-10-13,128
22286,36370,16500,2006.0,ram 2500,good,8.0,diesel,224055.0,automatic,truck,white,1.0,2019-01-18,47
22287,36372,41800,2018.0,chevrolet silverado 3500hd,good,8.0,gas,148459.0,automatic,truck,black,1.0,2018-10-04,10
22288,36373,23800,2015.0,chevrolet silverado,excellent,8.0,gas,75291.0,automatic,pickup,white,1.0,2019-04-08,4
22289,36374,4500,2006.0,nissan altima,good,4.0,gas,83000.0,automatic,sedan,green,0.0,2019-02-11,35
22290,36375,16995,2014.0,jeep grand cherokee,excellent,6.0,gas,73189.0,automatic,SUV,black,1.0,2018-08-08,40
22291,36376,6800,2006.0,chevrolet trailblazer,excellent,6.0,gas,104876.0,automatic,SUV,other,1.0,2018-09-14,10
22292,36378,4500,2007.0,ford explorer,good,8.0,gas,143000.0,automatic,SUV,silver,0.0,2018-11-14,28
22293,36379,4500,2010.0,honda odyssey,excellent,6.0,gas,215055.0,automatic,mini-van,blue,0.0,2019-03-06,37
22294,36384,26997,2015.0,gmc sierra 1500,like new,8.0,gas,79959.0,automatic,pickup,silver,1.0,2018-07-16,84
22295,36385,4500,2007.0,honda cr-v,good,4.0,gas,217000.0,automatic,SUV,silver,1.0,2019-03-20,8
22296,36386,12250,2009.0,gmc sierra 1500,excellent,8.0,gas,143000.0,automatic,truck,other,1.0,2018-09-19,21
22297,36387,9450,2005.0,chevrolet silverado,excellent,8.0,gas,134000.0,automatic,truck,silver,0.0,2018-12-08,18
22298,36388,5950,2003.0,chevrolet silverado,excellent,6.0,gas,176000.0,automatic,truck,silver,0.0,2018-08-19,18
22299,36389,29995,2018.0,ford f-150,excellent,6.0,gas,32551.0,automatic,pickup,red,1.0,2018-09-25,19
22300,36391,20000,2011.0,ford f-250 super duty,good,8.0,diesel,203000.0,automatic,truck,white,1.0,2018-07-27,112
22301,36392,13000,2014.0,ford mustang,excellent,6.0,gas,80252.0,automatic,coupe,black,0.0,2018-08-12,3
22302,36393,5950,2008.0,ford edge,excellent,6.0,gas,126000.0,automatic,SUV,blue,0.0,2019-04-15,1
22303,36396,10900,2008.0,chevrolet silverado 1500,good,8.0,gas,133313.0,automatic,truck,custom,1.0,2018-07-19,9
22304,36398,17000,2016.0,chrysler 300,excellent,6.0,gas,57738.0,automatic,sedan,other,1.0,2018-06-30,28
22305,36400,5800,2010.0,chevrolet malibu,excellent,4.0,gas,105751.0,automatic,sedan,custom,0.0,2018-12-27,35
22306,36405,4300,2002.0,chevrolet silverado,good,8.0,gas,161000.0,automatic,truck,other,1.0,2019-04-02,53
22307,36406,26997,2015.0,gmc sierra 1500,like new,8.0,gas,79959.0,automatic,pickup,silver,1.0,2019-01-21,44
22308,36407,5995,2008.0,dodge grand caravan,excellent,6.0,gas,119000.0,automatic,mini-van,silver,0.0,2018-07-06,27
22309,36412,9000,2018.0,chevrolet equinox,excellent,4.0,gas,195700.0,automatic,SUV,other,1.0,2018-05-16,31
22310,36413,8700,2013.0,chrysler 200,good,6.0,gas,74605.0,automatic,convertible,grey,0.0,2018-11-19,37
22311,36414,9995,2005.0,toyota tacoma,like new,6.0,gas,250000.0,automatic,pickup,black,1.0,2018-06-22,22
22312,36415,27995,2014.0,ram 3500,excellent,8.0,gas,142083.0,automatic,truck,white,1.0,2019-01-23,17
22313,36416,10995,2013.0,dodge grand caravan,good,6.0,gas,77155.0,automatic,van,blue,0.0,2018-05-02,23
22314,36418,10995,2011.0,ford f-150,good,8.0,gas,164620.0,automatic,truck,white,1.0,2018-06-16,80
22315,36419,12999,2013.0,ford f-150,good,8.0,gas,176000.0,automatic,truck,white,1.0,2018-11-15,24
22316,36421,4999,2010.0,hyundai sonata,good,4.0,gas,128935.0,automatic,sedan,silver,0.0,2019-01-12,27
22317,36423,6000,2014.0,ford focus,good,4.0,gas,90215.0,automatic,sedan,silver,0.0,2019-03-04,47
22318,36425,10988,2010.0,dodge grand caravan,good,6.0,gas,49208.0,automatic,van,white,0.0,2018-07-30,14
22319,36426,25995,2016.0,ram 1500,excellent,8.0,gas,44267.0,automatic,pickup,black,1.0,2019-01-15,33
22320,36427,15995,2014.0,toyota sienna,excellent,6.0,gas,59699.0,automatic,mini-van,white,0.0,2019-04-03,42
22321,36428,6995,2016.0,ford focus,excellent,4.0,gas,92234.0,automatic,sedan,grey,0.0,2018-07-20,47
22322,36431,4950,2006.0,toyota sienna,good,6.0,gas,190674.0,automatic,van,custom,0.0,2019-02-24,26
22323,36432,3850,2005.0,honda cr-v,good,4.0,gas,232996.0,automatic,SUV,brown,1.0,2018-10-27,34
22324,36433,4650,2005.0,toyota highlander,good,6.0,gas,239481.0,automatic,SUV,other,1.0,2019-02-10,4
22325,36436,8495,2016.0,nissan sentra,excellent,4.0,gas,79591.0,automatic,sedan,black,0.0,2018-05-29,96
22326,36438,36995,2016.0,chevrolet silverado,like new,8.0,gas,20567.0,automatic,pickup,brown,1.0,2018-06-12,79
22327,36440,9995,2015.0,chevrolet silverado 2500hd,good,8.0,gas,156855.0,automatic,pickup,red,0.0,2019-01-13,22
22328,36441,14500,2013.0,chevrolet silverado 1500,excellent,8.0,gas,88000.0,automatic,truck,black,1.0,2018-06-01,16
22329,36442,17800,2014.0,chevrolet silverado 1500,good,8.0,gas,96000.0,automatic,truck,white,1.0,2018-09-04,44
22330,36443,7650,2007.0,toyota 4runner,good,6.0,gas,211535.0,automatic,SUV,other,1.0,2018-11-03,23
22331,36444,5950,2007.0,honda cr-v,good,4.0,gas,215121.0,automatic,SUV,black,1.0,2018-12-25,7
22332,36445,4950,2008.0,chevrolet trailblazer,good,6.0,gas,184029.0,automatic,SUV,black,1.0,2018-12-30,16
22333,36446,5450,2009.0,ford edge,good,6.0,gas,231894.0,automatic,SUV,black,1.0,2019-02-11,77
22334,36447,5950,2005.0,toyota highlander,good,6.0,gas,213946.0,automatic,SUV,silver,1.0,2019-03-05,57
22335,36448,6950,2008.0,toyota highlander,good,6.0,gas,199571.0,automatic,SUV,other,1.0,2018-05-29,33
22336,36450,37495,2016.0,gmc yukon,like new,8.0,gas,29774.0,automatic,SUV,white,1.0,2018-06-14,62
22337,36451,10995,2016.0,toyota corolla,excellent,4.0,gas,82198.0,automatic,sedan,other,0.0,2018-09-27,77
22338,36454,42995,2016.0,chevrolet silverado 3500hd,like new,8.0,diesel,47847.0,automatic,pickup,silver,1.0,2019-03-11,35
22339,36456,6900,2010.0,chrysler 300,excellent,6.0,gas,83000.0,automatic,sedan,white,0.0,2018-05-24,60
22340,36458,8678,2014.0,chevrolet equinox,excellent,6.0,gas,178490.0,automatic,SUV,silver,1.0,2018-10-29,23
22341,36459,3995,2006.0,volkswagen jetta,excellent,4.0,diesel,271914.0,manual,sedan,grey,0.0,2018-11-10,6
22342,36460,8995,2009.0,buick enclave,excellent,6.0,gas,124567.0,automatic,SUV,purple,1.0,2019-03-26,37
22343,36461,6495,2013.0,dodge grand caravan,excellent,6.0,gas,151890.0,automatic,mini-van,blue,0.0,2018-11-08,27
22344,36462,6995,2005.0,toyota 4runner,excellent,6.0,gas,222772.0,automatic,SUV,other,0.0,2018-07-26,4
22345,36463,8495,2010.0,honda cr-v,excellent,4.0,gas,124722.0,automatic,SUV,other,0.0,2019-04-06,11
22346,36464,24995,2014.0,toyota 4runner,good,6.0,gas,126703.0,automatic,SUV,black,1.0,2018-07-04,35
22347,36465,20500,2014.0,ford f-150,good,6.0,gas,84680.0,automatic,pickup,red,1.0,2018-11-14,47
22348,36466,4450,2005.0,honda odyssey,good,6.0,gas,136502.0,automatic,mini-van,silver,0.0,2018-11-10,22
22349,36467,9500,2016.0,subaru impreza,excellent,4.0,gas,37000.0,automatic,hatchback,green,1.0,2019-03-21,108
22350,36469,6995,2007.0,toyota rav4,good,6.0,gas,121218.0,automatic,SUV,silver,1.0,2019-03-28,38
22351,36470,6500,2007.0,subaru outback,good,4.0,gas,109795.0,automatic,wagon,other,1.0,2018-06-06,20
22352,36472,6800,2012.0,ford fusion se,good,6.0,gas,124398.0,automatic,sedan,silver,0.0,2018-10-29,28
22353,36473,31900,2018.0,chevrolet silverado 1500 crew,good,8.0,gas,20297.0,other,pickup,white,1.0,2019-04-15,31
22354,36475,4915,2007.0,ford edge,excellent,6.0,gas,161748.0,automatic,SUV,black,0.0,2018-07-10,64
22355,36476,21799,2014.0,gmc sierra 2500hd,excellent,8.0,diesel,238812.0,automatic,truck,black,1.0,2018-08-10,15
22356,36477,13799,2010.0,gmc sierra 1500,excellent,8.0,gas,145517.0,automatic,truck,white,1.0,2018-08-16,65
22357,36479,25999,2008.0,chevrolet silverado 2500hd,excellent,8.0,diesel,152732.0,automatic,truck,black,1.0,2018-06-10,35
22358,36481,24999,2014.0,chevrolet silverado,excellent,8.0,gas,136794.0,automatic,truck,other,1.0,2018-08-20,21
22359,36482,19799,2012.0,chevrolet silverado,excellent,8.0,gas,72098.0,automatic,truck,blue,1.0,2019-03-13,37
22360,36485,10799,2007.0,jeep wrangler unlimited,excellent,6.0,gas,165855.0,manual,SUV,silver,0.0,2018-07-31,29
22361,36486,3200,2007.0,ford fusion,good,4.0,gas,140750.0,automatic,sedan,blue,0.0,2018-12-27,60
22362,36487,17799,2011.0,ford f250 super duty,excellent,8.0,diesel,285326.0,automatic,truck,white,1.0,2018-07-13,76
22363,36488,4899,2005.0,chrysler town & country,excellent,6.0,gas,112786.0,automatic,van,blue,0.0,2019-01-23,84
22364,36490,26500,2013.0,jeep wrangler,excellent,6.0,gas,73296.0,other,SUV,black,1.0,2019-03-15,9
22365,36491,26900,2016.0,ford expedition,excellent,6.0,gas,78353.0,automatic,SUV,white,1.0,2018-10-07,15
22366,36493,19500,2015.0,nissan murano,excellent,6.0,gas,63837.0,automatic,SUV,other,1.0,2018-07-13,54
22367,36494,2588,1997.0,ford f-150,good,8.0,gas,266800.0,automatic,truck,white,1.0,2018-06-20,62
22368,36495,39999,2016.0,ram 3500,excellent,6.0,diesel,73459.0,automatic,truck,other,1.0,2018-08-28,136
22369,36496,15000,2010.0,ram 1500,good,8.0,gas,106000.0,automatic,pickup,black,1.0,2018-12-23,12
22370,36498,9995,2012.0,toyota camry,good,4.0,gas,116510.0,automatic,sedan,red,0.0,2018-05-01,10
22371,36499,3250,1981.0,ford f-250,good,8.0,gas,160000.0,automatic,pickup,black,1.0,2018-06-08,120
22372,36500,4500,2001.0,toyota 4runner,excellent,6.0,gas,174000.0,automatic,SUV,grey,0.0,2018-09-29,15
22373,36501,3550,2000.0,chevrolet silverado,good,8.0,gas,267050.0,automatic,truck,white,0.0,2018-07-25,43
22374,36502,5995,2008.0,hyundai santa fe,good,6.0,gas,143315.0,other,SUV,white,0.0,2018-07-22,44
22375,36503,3999,2001.0,toyota camry le,like new,6.0,gas,100780.0,automatic,sedan,blue,0.0,2018-06-20,37
22376,36504,3500,2008.0,dodge charger,fair,6.0,gas,134000.0,automatic,sedan,black,0.0,2018-08-03,171
22377,36508,5800,2010.0,chevrolet malibu,excellent,4.0,gas,105751.0,automatic,sedan,custom,0.0,2019-04-08,18
22378,36510,29995,2017.0,ram 2500,excellent,8.0,gas,42235.0,automatic,pickup,white,1.0,2019-01-10,27
22379,36511,7900,1989.0,jeep wrangler,excellent,6.0,gas,187500.0,manual,offroad,red,1.0,2018-05-14,6
22380,36515,20500,2017.0,nissan frontier crew cab sv,good,6.0,gas,25523.0,other,pickup,white,0.0,2018-11-13,56
22381,36516,8611,2009.0,toyota rav4,good,4.0,gas,113021.0,automatic,SUV,black,0.0,2018-12-02,25
22382,36517,6500,1981.0,chevrolet silverado,good,8.0,gas,28000.0,automatic,truck,brown,0.0,2018-10-15,5
22383,36520,16950,2006.0,ford f350,excellent,8.0,diesel,149025.0,automatic,truck,brown,1.0,2018-12-27,60
22384,36521,4400,2003.0,bmw x5,excellent,6.0,gas,157000.0,automatic,SUV,white,1.0,2018-12-05,34
22385,36523,5900,2007.0,toyota camry,good,4.0,gas,121344.0,automatic,sedan,silver,0.0,2018-10-16,36
22386,36525,7995,2010.0,subaru forester,good,4.0,gas,102731.0,automatic,SUV,blue,1.0,2018-05-18,45
22387,36526,8900,2011.0,toyota corolla,excellent,4.0,gas,62410.0,automatic,sedan,silver,0.0,2018-05-24,19
22388,36527,10995,2008.0,ford f-150,good,8.0,gas,145478.0,automatic,truck,silver,0.0,2019-01-10,19
22389,36528,8495,2012.0,honda civic,good,4.0,gas,115532.0,automatic,sedan,black,0.0,2018-12-07,13
22390,36529,9995,2015.0,ford fusion,good,4.0,gas,107136.0,automatic,sedan,grey,0.0,2018-07-06,39
22391,36530,17995,2014.0,ram 1500,good,8.0,gas,82751.0,automatic,truck,other,0.0,2018-08-26,11
22392,36531,7995,2006.0,gmc sierra 1500,good,8.0,gas,186375.0,automatic,truck,grey,0.0,2018-08-27,20
22393,36532,10995,2007.0,gmc sierra 1500,good,8.0,gas,178718.0,automatic,truck,other,0.0,2018-08-07,15
22394,36533,6995,2007.0,toyota sienna,good,6.0,gas,140715.0,automatic,van,black,0.0,2018-07-11,31
22395,36534,4700,2008.0,dodge grand caravan,fair,6.0,gas,230295.0,automatic,mini-van,silver,0.0,2019-01-30,29
22396,36535,16995,2010.0,ram 1500,good,8.0,gas,77728.0,automatic,truck,red,0.0,2019-04-13,48
22397,36536,9995,2007.0,chevrolet suburban,good,8.0,gas,273237.0,automatic,SUV,other,1.0,2018-05-23,24
22398,36537,13900,2011.0,ford f-150,good,6.0,gas,161832.0,automatic,truck,white,1.0,2018-09-02,9
22399,36538,9995,2005.0,ford f-150,good,8.0,gas,259207.0,automatic,truck,custom,1.0,2018-07-31,62
22400,36539,15900,2009.0,chevrolet silverado 1500,good,8.0,gas,180912.0,automatic,truck,other,1.0,2018-06-14,39
22401,36540,12995,2012.0,ford f-150,excellent,6.0,gas,159900.0,automatic,truck,red,1.0,2019-03-10,78
22402,36541,19995,2015.0,ford f-150,excellent,6.0,gas,136902.0,automatic,truck,silver,1.0,2018-06-02,18
22403,36542,7995,2006.0,ford f-150,good,8.0,gas,149905.0,automatic,truck,silver,1.0,2018-06-30,15
22404,36544,7995,2005.0,chrysler 300,good,8.0,gas,183080.0,automatic,sedan,grey,0.0,2018-12-24,6
22405,36545,19995,2013.0,ford f-150,excellent,6.0,gas,111600.0,automatic,truck,other,1.0,2019-02-13,78
22406,36546,25995,2015.0,ford f-150,excellent,6.0,gas,73000.0,automatic,truck,other,1.0,2018-05-19,38
22407,36547,15900,2010.0,ford f-150,good,8.0,gas,137803.0,automatic,truck,black,1.0,2019-04-18,91
22408,36548,8995,2012.0,chevrolet silverado 1500,good,8.0,gas,205000.0,automatic,pickup,other,1.0,2019-02-09,47
22409,36549,5995,2006.0,ford explorer,good,6.0,gas,198439.0,automatic,SUV,black,0.0,2018-11-06,76
22410,36550,18995,2015.0,ram 1500,good,6.0,gas,43279.0,automatic,truck,other,0.0,2018-12-28,18
22411,36551,6995,2003.0,ram 1500,good,8.0,gas,218746.0,automatic,truck,silver,0.0,2018-11-18,66
22412,36553,11950,2011.0,jeep grand cherokee laredo,excellent,6.0,gas,126337.0,automatic,SUV,black,1.0,2018-07-03,24
22413,36554,7995,2012.0,honda civic lx,excellent,4.0,gas,67000.0,automatic,sedan,grey,0.0,2018-05-27,4
22414,36556,13000,2016.0,nissan rogue,like new,4.0,gas,26000.0,automatic,SUV,other,0.0,2018-11-25,63
22415,36557,8995,2013.0,chevrolet equinox,good,4.0,gas,100015.0,automatic,SUV,black,0.0,2018-06-05,31
22416,36560,11495,2016.0,nissan sentra,good,4.0,gas,92116.0,automatic,sedan,black,0.0,2018-12-04,30
22417,36561,11495,2014.0,chrysler 300,good,8.0,gas,121734.0,automatic,sedan,silver,0.0,2018-11-04,40
22418,36562,10995,2014.0,chevrolet malibu,good,4.0,gas,55452.0,automatic,sedan,other,0.0,2018-12-04,45
22419,36563,24995,2017.0,toyota tacoma,good,6.0,gas,92353.0,automatic,truck,white,0.0,2019-04-11,77
22420,36564,10900,2013.0,honda cr-v,excellent,4.0,gas,104017.0,automatic,SUV,brown,0.0,2019-03-10,98
22421,36566,12800,2007.0,gmc yukon,excellent,8.0,gas,161455.0,automatic,SUV,other,1.0,2018-10-19,45
22422,36567,9995,2011.0,chevrolet camaro,good,6.0,gas,136157.0,automatic,convertible,other,0.0,2019-04-12,34
22423,36569,9995,2015.0,nissan sentra,good,4.0,gas,89971.0,automatic,sedan,grey,0.0,2018-05-12,74
22424,36570,5493,2006.0,toyota camry,good,6.0,gas,153925.0,automatic,sedan,other,0.0,2018-08-21,8
22425,36571,15995,2015.0,ram 1500,good,6.0,gas,70013.0,automatic,truck,white,0.0,2019-03-09,4
22426,36572,17995,2015.0,ram 1500,good,8.0,gas,81195.0,automatic,truck,black,0.0,2018-10-28,44
22427,36574,25995,2015.0,chevrolet suburban,good,8.0,gas,120318.0,automatic,SUV,brown,0.0,2018-09-16,28
22428,36577,23800,2013.0,ford f-150,excellent,6.0,gas,111131.0,automatic,pickup,black,1.0,2018-11-28,78
22429,36578,8495,2008.0,ford expedition,good,8.0,gas,131757.0,automatic,SUV,custom,0.0,2019-04-04,49
22430,36579,5995,2003.0,ford f-150,good,6.0,gas,156440.0,automatic,truck,red,1.0,2019-03-25,31
22431,36580,31995,2015.0,cadillac escalade,good,8.0,gas,103577.0,automatic,SUV,black,0.0,2018-08-18,17
22432,36581,8800,2014.0,ford taurus,excellent,4.0,gas,128752.0,automatic,sedan,grey,0.0,2018-10-03,67
22433,36583,24000,2012.0,jeep wrangler,excellent,6.0,gas,85566.0,manual,SUV,silver,1.0,2019-04-12,39
22434,36584,29995,2015.0,ram 1500,good,8.0,gas,38941.0,automatic,pickup,grey,1.0,2018-11-13,34
22435,36586,7800,2009.0,chevrolet traverse,excellent,6.0,gas,133171.0,automatic,SUV,black,0.0,2018-12-22,15
22436,36587,11300,2012.0,buick enclave,excellent,6.0,gas,108774.0,automatic,SUV,white,1.0,2018-05-04,86
22437,36588,16795,2013.0,ford f-150,excellent,6.0,gas,94456.0,automatic,pickup,silver,1.0,2018-05-29,11
22438,36592,13995,2014.0,chevrolet traverse,good,6.0,gas,108014.0,automatic,SUV,blue,1.0,2018-06-28,16
22439,36594,18295,2015.0,jeep grand cherokee,good,6.0,gas,109691.0,automatic,SUV,red,1.0,2019-01-30,18
22440,36596,4995,2004.0,chevrolet silverado 1500,good,8.0,gas,210000.0,automatic,truck,black,0.0,2019-04-19,20
22441,36597,8795,2011.0,chevrolet traverse,good,6.0,gas,134925.0,automatic,SUV,other,1.0,2018-06-07,47
22442,36598,9995,2014.0,jeep cherokee,good,4.0,gas,109278.0,automatic,SUV,grey,0.0,2018-11-25,14
22443,36601,19995,2012.0,ram 1500,good,8.0,gas,94120.0,automatic,truck,other,1.0,2019-02-02,59
22444,36602,15995,2017.0,ford explorer,good,6.0,gas,95956.0,automatic,SUV,red,1.0,2018-08-20,7
